Date,Company/Brand,Stage,Amount($),Year,Founded,HeadQuarter,Sector,Founders,Investor
2020-06-27,PakkaProfile,Seed,3000000.0,2020,2019,Bangalore,Technology,"Nagmanjunath Shivakumar, Savio Sebastian",Java Capital
2020-06-27,MyGlamm,Series B,1000000.0,2020,2015,Mumbai,Lifestyle,Darpan Sanghvi,Bessemer Venture Partners
2020-06-28,Grinntech,Series A,2000000.0,2020,2013,Dehradun,Energy,"Nikhilesh Mishra, Puneet Jain","Ashok Leyland, V Lakshmi Narayanan"
2020-06-28,Brila 91,Series A,1200000.0,2020,2014,Delhi,Consumables,Ankur Jain,"Sequoia Capital India, Sixth Sense Ventures"
2020-06-28,Unacademy,Series E,110000000.0,2020,2010,Bangalore,Education,"Gaurav Munjal, Roman Saini, Hemesh Singh","Facebook, General Atlantic, Sequoia India, Nexus Venture Partners, Steadview Capital, Blume Ventures"
2020-06-29,FreshToHome,Series A,3000000.0,2020,2015,Bangalore,E-Commerce,Shan Kadavil,Investment Corporation of Dubai (ICD)
2020-06-29,Samadhan,Seed Round,3000000.0,2020,2018,Delhi,Finance,"Deepak Bhuvneshwari Uniyal, Shilpa Arora, Shailesh Kumar, Sanjay Aggarwal",Venture Catalysts
2020-06-30,JetSynthesys,Series A,40000000.0,2020,2012,Pune,Other,RajanNavani,"Adar Poonawalla, Kris Gopalakrishnan"
2020-06-30,WYN Studio,Seed Round,3000000.0,2020,2016,Gurugram,Media/Entertainment,"Bijay Gautam, Souniya Khurana",India Angel Fund
2020-06-30,Craftsvilla,Series A,3900000.0,2020,2016,Mumbai,Marketing,Monica Gupta. Manoj Gupta,Supera Investments
2020-06-30,Bijak,Series A,12000000.0,2020,2016,Gurugram,Technology,"Nukul Upadhye, Mahesh Jakhotia, Jitender Bedwal, Daya Rai, Nikhil Tripathi",RTP Global
2020-07-01,GullyBuy Software,Pre-series A,543000.0,2020,2019,Pune,Technology,Shirish Deodhar,Venture Catalysts
2020-07-01,Tea Trunk,Series A,220000.0,2020,2013,Goa,Consumables,"Snigdha Manchanda, Vikas Kumar, Aishwarya Malhi",Angel investors
2020-07-01,MyKaam,Series A,3000000.0,2020,2016,Bangalore,Technology,Ashish Gupta,"Dr Apoorva Ranjan Sharma, Mrunal Jhaveri, Nirav Panchmatia, Vikas Kapoor, Karan Garg"
2020-07-01,Classplus,Series A,10000000.0,2020,2018,Noida,Education,"Bhaswat Agarwal, Bikash Dash, Mukul Rustagi, Vatsal Rustagi","Spiral Ventures, Surge"
2020-07-01,Infinite Uptime,Series B,5100000.0,2020,2015,Pune,Technology,Raunak Bhinge,"Infrastructure Leasing & Financial Services Limited, Dorm Room Fund"
2020-07-02,Seal Professional,Pre-series A,3000000.0,2020,2012,Bangalore,Education,Byju Raveendran,Equanimity Ventures
2020-07-02,CrowdPouch,Angel Round,3000000.0,2020,2016,Bangalore,Technology,Vittal Ramakrishna,Elina Investments
2020-07-02,MPL,Series B,50000000.0,2020,2018,Bangalore,Media/Entertainment,"Sai Srinivas Kiran Garimella, Shubham Malhotra","Sequoia Capital India, Times Internet"
2020-07-03,Ketos,Series A,18000000.0,2020,2015,San Francisco,Technology,Meena Sankaran,"Citi Ventures, Illuminated Funds Group"
2020-07-03,NewsBytes,Series A,1500000.0,2020,2016,Gurugram,Media/Entertainment,"Romesh Khaddar, Shikha Chaudhry, Sumedh Chaudhry",North Base Media
2020-07-04,Chai Waale,Series A,238000.0,2020,2018,Chennai,Consumables,Vidur Maheswari,"Gunavanth Vaid, Bharat Kumar Sohanraj"
2020-07-04,Slintel,Series A,4200000.0,2020,2016,San Francisco,Other,"Deepak Anchala, Rahul Bhattacharya, Ranjana TN","Accel, Stellaris Venture Partners"
2020-07-04,Specsmakers,Series A,3000000.0,2020,2011,Chennai,Lifestyle,Pratik Shah,Eight Roads Ventures
2020-07-04,Recko,Series A,6000000.0,2020,2017,Bangalore,Technology,"Prashant Border, Saurya Prakash Sinha",Vertex Ventures
2020-07-05,Porter,Series D,18370000.0,2020,2014,Mumbai,Logistics,"Pranav Goel, Uttam Digga",Lightstone Global Funds
2020-07-05,Prescribe,Series A,100000.0,2020,2019,Chennai,Healthcare,Nived Narayanan,Titan Capital
2020-07-05,MPL,Series C,90000000.0,2020,2018,Bangalore,Media/Entertainment,"Shubham Malhotra, Sai Srinivas","Base Partners, GO Ventures"
2020-07-06,TREAD,Pre-seed,1100000.0,2020,2020,Bangalore,Wellness/Beauty,Dinesh Godara,"Better Capital, Kunal Shah, Gaurav Munjal"
2020-07-06,HobSpace,Seed,200000.0,2020,2019,Mumbai,Education,"Priya Goel Sheth, Harsh Jain",Artha Venture
2020-07-07,Fasal,Series A,20000.0,2020,2018,Bangalore,Technology,"Ananda Prakash Verma, Shailendra Tiwari","Omnivore, Zeroth.AI"
2020-07-07,FPL Technologies,Series A,10000000.0,2020,2016,Pune,FinTech,Anurag Sinha,"Matrix Partners India, Sequoia Capital India, Hummingbird Ventures"
2020-07-08,Grinntech,Series A,2000000.0,2020,2013,Chennai,Energy,"Nikhilesh Mishra, Puneet Jain","V Sumantran, V Lakshmi Narayanan"
2020-07-08,Rupeek,Series C,45000000.0,2020,2015,Bangalore,FinTech,"Amar Prabhu, Ashwin Soni, Sumit Maniyar","KB Investment, Bertelsmann India Investments"
2020-07-08,GUVI,Series A,800000.0,2020,2014,Chennai,Education,Arun Prakash,"CBA Capital, Gray Matters Capital"
2020-07-09,HooLiv,Series A,3000000.0,2020,2016,Delhi,Logistics,"Chinmoy Mishra, Gaurav Vij, and Abhishek Verma",Kolte-Patil Family Office
2020-07-10,Khatabook,Series A,3000000.0,2020,2016,Bangalore,FinTech,Ravish Naresh,Mahendra Singh Dhoni
2020-07-10,LetsUp,Series A,3000000.0,2020,2015,Mumbai,Media/Entertainment,Suhas raikar,Venture Catalysts
2020-07-10,FirstCry,Series E,296000000.0,2020,2010,Pune,E-Commerce,"Supam Maheshwari, Amitava Saha",Softbank’s Vision Fund
2020-07-10,Pulse,Pre-series A,750000.0,2020,2015,Mumbai,FinTech,"Amit Dhakad, Hiral Jain",Venture Catalysts
2020-07-10,LogiNext,Series B,39000000.0,2020,2016,Bangalore,Logistics,"Dhruvil Sanghvi, Manisha Raisinghani","Tiger Global, Steadview Capital"
2020-07-11,SmarterBiz,Pre-series A,1065000.0,2020,2014,Bangalore,Technology,"Rajesh Bernard, Vijay Krishna, Prateek Mehta","StartupXseed Ventures, Bhaskar Pramanik, MJ Aravinf, Ravi Viswanath, Ramesh Radhakrishnan, Ranjan Biswas, MJ Aniketh."
2020-07-11,Paper Boat,Series A,4049500.0,2020,2013,Bangalore,Consumables,"Neeraj Kakkar, James Nutall, Suhas Misra, Neeraj Biyani","Advent Management, A91 Emerging Fund, Trifecta Venture"
2020-07-11,Freshokartz,Pre-series A,1000000.0,2020,2016,Rajastan,Technology,"Chandrakanta, Rajendra Lora","Rajasthan Venture Capital Fund, Innovana Thinklabs"
2020-07-11,BharatPe,Series A,100000000.0,2020,2018,Delhi,FinTech,Ashneer Grover,Coatue Management
2020-07-12,Lal10,Series A,1100000.0,2020,2016,Uttar Pradesh,E-Commerce,"Maneet Gohil, Sanchit Govil, Albin Jose",Sorenson Impact
2020-07-12,Fitphilia,Series A,3000000.0,2020,2016,Mumbai,Healthcare,Nirav Patil,Angel investors
2020-07-12,Zimyo,Series A,3000000.0,2020,2018,Gurugram,Technology,"Kumar Mayank, Ajay Kadyan",Yatra Angel Network (YAN)
2020-07-12,GeoIQ,Seed,300000.0,2020,2018,Bangalore,Technology,"Devashish Fuloria, Tusheet Shrivastava, Ankita Thakur","Ankur Mittal, Mitesh Shah"
2020-07-12,Testbook,Series B,8400000.0,2020,2016,Bangalore,Education,"Praveen Agrawal, Yadvendar Champawat, Manoj Munna, Abhishek Sagar, Ashutosh Kumar, Narendra Agrawal",Iron Pillar
2020-07-12,Winuall,Series A,3000000.0,2020,2018,Bangalore,Education,Ashwini Purohit,"Ankit Bhati, Nitin Gupta"
2020-07-12,Unocoin,Series A,3000000.0,2020,2013,Karnataka,FinTech,"Abhinand Kaseti, Harish B V, Sathvik Vishwanath, Sunny Ray","Digital Finance Group, FundersClub"
2020-07-13,Exprs,Series A,5660000.0,2020,2018,Bangalore,Technology,"Srinivas Madhavam, Srikanth Rajashekhar, Rahul Mehta","Sweta Rau, Sandeep Kapoor"
2020-07-13,Ethereum Push Notification Service,Seed,750000.0,2020,2020,Mumbai,Technology,"Harsh Rajat, Richa Joshi",Prolific angel investors
2020-07-14,Extra Edge,Pre-series A,700000.0,2020,2016,Pune,Education,Kavita Dhillon,"Sprout Venture Partners, Indian Angel Network"
2020-07-14,QTalk,Seed Round,1600000.0,2020,2016,Bangalore,Technology,"Sagar Modi, Advaith Vishwanath","Accel India, Lightspeed Venture Partners"
2020-07-14,Pepper,Seed funding,306900.0,2020,2017,Mumbai,Technology,Anirudh Singla and Rishabh Shekhar,"Kunal Bahl, Rohit Bansal"
2020-07-14,Bolo Indya,Series A,400000.0,2020,2019,Gurugram,Media/Entertainment,"Tanmai Paul, Varun Saxena","India Accelerator, Sunil Kamath"
2020-07-14,Gramophone,Series A,340000.0,2020,2016,Indore,Technology,"Ashish Rajan Singh, Harshit Gupta, Nishant Mahatre, Tauseef Khan","Siana Capital Management, Info Edge"
2020-07-15,Infeedo,Series A,700000.0,2020,2013,Gurugram,Technology,"Tanmaya Jain, Varun Puri",Y Combinator
2020-07-15,Shiksha,Series A,181000.0,2020,2008,Bangalore,Education,Kanav Sachdeva,Mumbai Angels Network
2020-07-15,IVF Access,Series A,5000000.0,2020,2019,Bangalore,Healthcare,"Naresh Rao, Nikhil Rajmohan, Harinath Chakravarthy, Pravin Sethuraman",Vertex Ventures SEA & India
2020-07-15,Capital Float,Series A,15000000.0,2020,2013,Bangalore,FinTech,"Gaurav Hinduja, Sashank Rishyasringa","Ribbit Capital, SAIF Partners, Sequoia Capital India, Amazon"
2020-07-15,Ayana,Series A,390000000.0,2020,2017,Bangalore,Energy,Shivanand N,"NIIF Ltd, CDC Group"
2020-07-16,BharatAgri,Pre-series A,3000000.0,2020,2017,Pune,Technology,"Siddharth Dialani, Sai Gole","021 Capital, India Quotient"
2020-07-16,GoodGamer,Seed,2500000.0,2020,2020,Bangalore,Gaming,Charles Creighton,Venture Catalysts
2020-07-16,FarEye,Series D,24500000.0,2020,2016,Delhi,Logistics,"Gaurav Srivastava, Gautam Kumar, Kushal Nahata","M12, Honeywell venture capital, Eight Roads Venture"
2020-07-17,Mintoak,Pre-series A,2000000.0,2020,2016,Mumbai,FinTech,"Raman Khanduja, Sanjay Nazareth",Pravega Ventures
2020-07-18,Josh Talks,Pre-series A,1500000.0,2020,2015,Haryana,Media/Entertainment,"Supriya Paul, Shobhit Banga",Media Development Investment Fund
2020-07-18,Toppeq,Seed,3000000.0,2020,2019,Mumbai,Technology,Nandini Sankar,Venture Catalysts
2020-07-18,Hudle,Pre-series A,3000000.0,2020,2016,Delhi,Gaming,Suhail Narain,Survam Partners
2020-07-19,LEAD School,Series C,28000000.0,2020,2012,Mumbai,Technology,"Sumeet Mehta, Smita Deorah","Westbridge Capital, Elevar Equity"
2020-07-19,Airmeet,Series A,12000000.0,2020,2019,Bangalore,Technology,"Lalit Mangal, Manoj Singh, Vinay Kumar Jasti","Global Founders Capital, Redpoint"
2020-07-20,Ketto,Series A,7700000.0,2020,2012,Mumbai,Finance,"Varun Sheth, Kunal Kapoor","Mumbai Angels, Redcliffe Capital"
2020-07-20,Oziva,Series A,5000000.0,2020,2016,Bangalore,Agriculture,"Aarti Gill, Mihir Gadani",Matrix Partners
2020-07-21,goDutch,Seed Round,1700000.0,2020,2016,Mumbai,FinTech,"Aniruddh Singh, Riyaz Khan, Sagar Sheth","Matrix India, Y Combinator, Global Founders Capital, Soma Capital, VentureSouq"
2020-07-21,Krayonnz,Pre-seed,100000.0,2020,2019,Bangalore,Education,"Saurabh Dixit, Gurudutt Upadhyay",GSF Accelerator
2020-07-21,CoinDCX,Series B,10000000.0,2020,2017,Mumbai,FinTech,"Neeraj Khandelwal, Sumit Gupta","Coinbase Ventures, Polychain"
2020-07-21,IPHM Services,Seed Round,3000000.0,2020,2016,Mumbai,Healthcare,Dr. Sachin Bhavsar,Indian Angel Fund
2020-07-21,i3 Systems,Pre-series A,1050000.0,2020,2016,Mumbai,Finance,"Dr Mallesh Bommanahal, Varzavand Batliwala","Hatanaka Yosuke, Minomiya Takeo"
2020-07-21,Fourth Partner Energy,Series A,15000000.0,2020,2010,Bangalore,Energy,Saif Dhorajiwala,ResponsAbility Investments AG
2020-07-22,TrulyMadly Matchmakers,Pre-series A,110000.0,2020,2014,Gurugram,Lifestyle,Snehil Khanor,"AngelList, Inflection Point Ventures, The Chennai Angels"
2020-07-22,Public,Series A,30000000.0,2020,2019,Delhi,Media/Entertainment,Azhar Iqubal,"Lee Fixel's Addition, SIG Global, Tanglin Venture Partners"
2020-07-23,Vesta Space Technology,Series A,10000000.0,2020,2018,Pune,Technology,Arun Kumar Sureban,Venture Catalysts
2020-07-23,HappyLocate,Pre-series A,500000.0,2020,2016,Bangalore,Technology,"Ajay Tiwari, Sainadh Duvvuru",The CoWrks Foundry
2020-07-23,NewsReach,Seed,1500000.0,2020,2018,Gujarat,Media/Entertainment,"Darshan Shah, Soniya Kundnani","Mumbai Angels, JITO Angel Network."
2020-07-24,STAGE,Series A,1000000.0,2020,2019,Indore,Media/Entertainment,"Shashank Vaishnav, Vinay Singhal, Parveen Singhal",Venture Catalysts
2020-07-24,Capital Float,Series F,4800000.0,2020,2013,Bangalore,FinTech,"Gaurav Hinduja, Sashank Rishyasringa","Amazon Inc`, Dinesh J Hinduja"
2020-07-25,Harappa Education,Series A,3000000.0,2020,2016,Delhi,Education,Pramath Raj Sinha,James Murdoch-led Lupa Systems
2020-07-25,CredoLab,Series A,7000000.0,2020,2015,Singapore,Technology,Peter Barcak,"GB Group, Walden International"
2020-07-25,Inspektlabs,Pre-series A,600000.0,2020,2019,Delhi,Technology,"Devesh Trivedi, Sanchit","Better Capital, Titan Capital"
2020-07-26,Prescinto,Seed,3000000.0,2020,2016,Ahmedabad,Energy,"Puneet Singh Jaggi, Sanjay Bhasin, Ram Menon","Startup incubator, Accelerator Venture Catalysts"
2020-07-26,Arata,Pre-series A,1000000.0,2020,2017,Delhi,E-Commerce,"Dhruv Madhok, Dhruv Bhasin",DSG Consumer Partners
2020-07-26,Salesken,Series A,8000000.0,2020,2016,Bangalore,Technology,"Sreeraman Vaidyanathan, Surga Thilakan",Sequoia India
2020-07-27,CueMath,Series C,40000000.0,2020,2011,Bangalore,Education,Manan Khurma,"Sequoia Capital India, CapitalG"
2020-07-27,Crofarm,Series A,1000000.0,2020,2016,Delhi,Technology,"Prashant Jain, Varun Khurana",Smile group
2020-07-28,Fingerlix,Series A,1834000.0,2020,2016,Bangalore,Consumables,"Shrikrishna Bharambe, Shripad Nadkarni, Varun Khanna, Abhijit Berde","Accel, Zephyr Peacock, Swiggy, RB Investments."
2020-07-28,ShopX,Series A,1410000.0,2020,2015,Bangalore,E-Commerce,"Amit Sharma, Apoorva Jois",Li and Fung
2020-07-28,Habitat,Seed,600000.0,2020,2016,Bangalore,Education,"Rohit Pande, Shikhar Sachan","Unitus Ventures, Whiteboard Capital"
2020-07-28,Sarva,Series A,3000000.0,2020,2016,Mumbai,Automotive,Sarvesh Shashi,"Shikhar Dhawan, Mantra Capital"
2020-07-28,LendingKart,Series D,16076000.0,2020,2014,Ahmedabad,FinTech,"Public banks, Private lenders","Fullerton Financial Holdings, Bertelsmann India Investments, Sistema Asia Fund, IndiaQuotient"
2020-07-28,Harmonizer India,Series A,3000000.0,2020,2019,Bangalore,Technology,M R Srinivas,Kapil Dev
2020-07-29,CollegeKhabri,Series A,3000000.0,2020,2019,Bhopal,Education,Arshi Khan,Vishal Dixit
2020-07-29,Fittr,Series A,2000000.0,2020,2016,Pune,Wellness/Beauty,Jitendra Chouksey,"Sequoia Capital Surge, Better Capital"
2020-07-29,Tattva,Series A,150000.0,2020,2018,Delhi,Wellness/Beauty,"Megha Wadhwa, Karnesh Mahendru","Sukhbir Singh, Rakhee Singal"
2020-07-29,Monet Networks,Bridge,500000.0,2020,2014,California,Technology,Anurag Bist,"SenseAI Ventures, EvoNexus"
2020-07-30,Coin DCX,Series A,2500000.0,2020,2018,Mumbai,FinTech,"Sumit Gupta, Neeraj Khandelwal",Polychain Capital
2020-07-30,UnboxRobotics Labs,Seed Round,500000.0,2020,2016,Bangalore,Technology,Pramod Ghadge,"Arali Ventures, CIIE.CO"
2020-07-31,Krimanshi Feeds,Series A,500000.0,2020,2015,Jodhpur,Agriculture,Nikhil Bohra,"Rajasthan Venture Capital Fund, AIM Smart City"
2020-07-31,SnackAmor,Seed Round,3000000.0,2020,2016,Mumbai,Consumables,Deepak Grover,Undisclosed
2020-07-31,Humus,Series A,3000000.0,2020,2019,Bangalore,Technology,"Manjunatha T N, Shilpa Gopalaiah","Venture Catalysts, 9Unicorns, We Founders Circle."
2020-07-31,Trukky,Series A,3000000.0,2020,2015,Ahmedabad,Logistics,"Saswat Sahu, Rishi Raj",Mumbai Angels.
2020-08-01,Pedagogy,Series A,400000.0,2020,2015,Bangalore,Education,"Archin Shah, Abhilash Sonwane, Ritesh Gandhi",Inflection Point Ventures
2020-08-01,PlayerzPot,Series A,3000000.0,2020,2015,Mumbai,Gaming,"Yogesh, Mitesh Gangar",Venture Catalysts
2020-08-01,Nykaa,Series A,3000000.0,2020,2012,Mumbai,E-Commerce,Falguni Nayar,"Katrina Kaif, Steadview Capital"
2020-08-01,Power Gummies,Series A,3000000.0,2020,2018,Delhi,Healthcare,Divij Bajaj,Venture Catalysts
2020-08-01,RuralBasket,Series A,500000.0,2020,2019,Tamilnadu,E-Commerce,Palani Rajan,Nativelead Foundation
2020-08-02,RoomSoom,Series A,3000000.0,2020,2016,Noida,Other,"Nitin Agrawal, Garima Agrawal",Mumbai Angels Network
2020-08-02,Toddle,Series A,3000000.0,2020,2016,Bengaluru,Technology,"Deepanshu Arora, Parita Parekh",Matrix Partners India
2020-08-04,Tring,Series A,3000000.0,2020,2019,Mumbai,Media/Entertainment,"Akshay Saini, Rahul Saini, Pranav Chabhadia","Sujeet Kumar, Hemesh Singh"
2020-08-04,Udacity,Debt,75000000.0,2020,2011,California,Education,"David Stavens, Mike Sokolsky, Sebastian Thrun","Hercules Capital, Inc.Bertelsmann"
2020-08-04,Delhivery,Series A,3000000.0,2020,2011,Gurugram,E-Commerce,"Kapil Bharati, Mohit Tandon, Sahil Barua, Suraj Saharan","Steadview Capital, Canada Pension Plan Investment Board"
2020-08-05,Craftsvilla,Series A,409000.0,2020,2011,Mumbai,E-Commerce,"Manoj Gupta, Monica Gupta",Supera Investments
2020-08-05,Lido Learning,Series B,7500000.0,2020,2019,Mumbai,Education,Sahil Sheth,"BAce Capital, Madhur Deora"
2020-08-05,SpeakIn,Series A,3000000.0,2020,2018,Noida,Media/Entertainment,Deepshikha Kumar,Homage Ventures.
2020-08-06,Railofy,Seed,900000.0,2020,2019,Mumbai,Other,"Rohan Dedhia, Vaibhav Saraf, Hrishabh Sanghvi",Chiratae Ventures.
2020-08-06,Crio,Series A,934000.0,2020,2018,Bangalore,Education,"Rathinamurthy R, Sridher Jeyachandran",021 Capital
2020-08-06,Tribe Theory,Series A,3500000.0,2020,2016,Bangalore,Real Estate,Katie Russel and Daniel Wiegand,Tim Draper
2020-08-07,Toppr,Series D,46761000.0,2020,2013,Mumbai,Education,Zishaan Hayath,Foundation Holdings
2020-08-07,DatStop,Series A,3000000.0,2020,2016,Delhi,Hospitality,Dhruvin Shah,"Shabir Momin, OneDigital Entertainment,  Saurabh Pathak."
2020-08-07,Ultraviolette Automotive,Series B,4000000.0,2020,2014,Bangalore,Automotive,"Narayan Subramaniam, Niraj Rajmohan",TVS Motor Company
2020-08-07,Wagonfly,Series A,500000.0,2020,2018,Bangalore,E-Commerce,Raghavendra Prasad,Investment Trust of India
2020-08-08,Infilect,Pre-series A,1500000.0,2020,2015,Bangalore,Technology,"Anand Prabhu Subramanian, Vijay Gabale","Mela Ventures, 1Crowd"
2020-08-08,Procol,Series A,3823000.0,2020,2018,Delhi,Technology,"Gaurav Baheti, Sumit Mendiratta",Sequoia Surge
2020-08-08,BuildPan,Seed Round,3000000.0,2020,2019,Indore,Technology,"Sonal Khandelwal, Vaibhav Tiwari","HNIs in India, Japan, and the US"
2020-08-09,HungerBox,Series C,6700000.0,2020,2015,Bangalore,Consumables,"Sandipan Mitra, Uttam Kumar",IIFL Income Opportunities Fund
2020-08-09,Bold Care,Pre-seed Round,3000000.0,2020,2019,Mumbai,Wellness/Beauty,"Rajat Jadhav, Rahul Krishnan, Harsh Singh, Mohit Yadav","Rajesh Ranavat, Abhishek Shah, Sheetal Bahl, Manu Rikhye, Ashish Taneja, Kabir Kochhar, Mohit Satyanand"
2020-08-10,BestDoc,Series A,2100000.0,2020,2016,Kochi,Automotive,"Afsal Salu, Fayaz Bin Abdu, Soudabi",Venture Catalysts
2020-08-10,GigIndia,Pre-series A,971000.0,2020,2017,Pune,Technology,"Sahil Sharma, Aditya Shirole",Incubate Fund India
2020-08-10,Origa,Debt,2000000.0,2020,2013,Andheri,FinTech,Shrirang Tambe,"500 Startups, ah! Ventures"
2020-08-11,Farmers Fresh Zone,Series A,470000.0,2020,2015,Kochi,Technology,Pradeep PS,"Artha India Ventures, Nagaraja Prakasam"
2020-08-11,Fanball XI,Seed,1000000.0,2020,2016,Delhi,Gaming,Vinayak Seth,Foxhog Ventures
2020-08-11,CoreStack,Series A,8500000.0,2020,2016,Chennai,Technology,"Ezhilarasan Natarajan, Sabapathy Arumugam, Krishnakumar Narayanan, Thiruvalluvar NB",Naya Ventures
2020-08-11,PadCare Labs,Pre-seed,3000000.0,2020,2018,Pune,Healthcare,Ajinkya Dhariya,Venture Center
2020-08-12,Classplus,Series B,8200000.0,2020,2008,Delhi,Education,"Mukul Rustagi, Bhaswat Agarwal",RTP Global
2020-08-12,Fleetx,Series A,1402400.0,2020,2016,Bangalore,Technology,"Vineet Sharma, Abhay Jeet Gupta, Udbhav Rai, Parveen Kataria, Vishal Misra",Beenext
2020-08-12,GabbarDeals,Series A,3000000.0,2020,2016,Pune,E-Commerce,"Niraj Raka, Poonam Gugale, Piyush Raka",Venture Catalysts
2020-08-12,ElecTorq,Series A,3000000.0,2020,2016,Delhi,Automotive,Anubhav Sharma,AdvantEdge
2020-08-12,Acculi Labs,Seed,600000.0,2020,2017,Bangalore,Automotive,"HariPrasath M., Rupam Das",Startup Basket.
2020-08-12,Forbidden Foods,Seed Round,1000000.0,2020,2016,Delhi,Consumables,Anuj Krishnan,"Globevestor, Secocha Ventures, First Cheque VC, Kashyap Deorah, Vijay Sivaram"
2020-08-13,Spyne,Pre-series A,3000000.0,2020,2016,Gurugram,Technology,"Sanjay Kumar, Deepti Prasad","Angellist, Smile Group, Manish Amin, Anil Goel, Anubhav Sonthalia, Deepak Mittal"
2020-08-13,Openapp,Series A,500000.0,2020,2016,Bangalore,Technology,Gotama Gowda,Unicorn India Ventures
2020-08-14,Masai School,Series A,2500000.0,2020,2019,Bangalore,Education,"Prateek Shukla, Nrupul Dev, Yogesh Bhat","Unitus Ventures, India Quotient, AngelList India"
2020-08-15,Medicus,Series A,12700.0,2020,2016,Mumbai,Healthcare,"Bhavesh Shah, Manav Shah",Angel investors
2020-08-15,Nepra,Series C,18000000.0,2020,2006,Ahmedabad,Technology,Sandeep Patel,"Asha Impact, Aavishkaar Venture Capital"
2020-08-15,Interviewbit,Series A,200000000.0,2020,2014,Pune,Education,Abhimanyu Saxena,"Tiger Global Management, Sequoia Capital India, Singapore’s Economic Development Board (EBD)"
2020-08-15,Jumbotail,Series B2,11000000.0,2020,2015,Bangalore,Consumer Services,"Ashish Jhina, Karthik Venkateswaran","Nexus Venture Partners, Capria Ventures"
2020-08-15,XpressBees,Series A,10000000.0,2020,2015,Bangalore,Logistics,"Supam Maheshwari, Amitava Saha",Alibaba
2020-08-16,Melorra,Series A,12500000.0,2020,2015,Bangalore,Technology,"Krishna Kumar, Saroja Yeramilli","Jamshed Jeejeebhoy, Symphony International Holdings"
